,code,date,Next1quar,ndcg@1,ndcg@2,ndcg@3,ndcg@5
147494,1105,2017/12/17,-0.78125,1.0743417,0.49199724,0.4317902,0.4903325
147495,320003,2017/12/17,1.723218706,-0.06304661,0.4382322,0.3783337,0.43500605
147496,40020,2017/12/17,1.828884952,0.8711128,0.5715189,0.545331,0.57178843
147497,519665,2017/12/17,1.663585952,1.4514174,0.6305735,0.64117724,0.6246651
147498,610004,2017/12/17,-3.179650238,1.3615543,0.38465926,0.3767254,0.37112358
147499,160605,2017/12/17,1.429581337,0.75121313,0.33709744,0.48638156,0.3124495
147500,210001,2017/12/17,1.585283781,0.14766766,0.65923846,0.53047216,0.6674388
147501,519097,2017/12/17,-2.879663218,1.4178699,0.47236654,0.44845453,0.4608659
147502,257050,2017/12/17,0.89861435,0.69040585,0.44220564,0.4970924,0.42127135
147503,83,2017/12/17,5.243902439,1.6316986,0.7233853,0.6716812,0.7224367
147504,470098,2017/12/17,5.15538333,1.9431641,0.46961033,0.4637161,0.46386057
147505,1628,2017/12/17,-0.712589074,-0.1186503,0.37721324,0.40219334,0.36625633
147506,481017,2017/12/17,2.152466368,0.9135164,0.6025555,0.49832106,0.6034086
147507,161606,2017/12/17,7.242393426,0.16675678,0.38846076,0.39922002,0.37817717
147508,163406,2017/12/17,3.32632549,0.55496556,0.654456,0.633846,0.657412
147509,39,2017/12/17,-0.280712499,0.8686226,0.43164095,0.4686855,0.42083493
147510,519983,2017/12/17,4.001039231,-0.24808437,0.454569,0.39602304,0.45443895
147511,110005,2017/12/17,-0.464960288,1.6626096,0.55858904,0.49536285,0.5571456
147512,50008,2017/12/17,2.992262996,1.1078815,0.37040746,0.39519367,0.3574824
147513,260104,2017/12/17,-5.927349719,0.2884321,0.44022644,0.44387746,0.430121
147514,270008,2017/12/17,-8.547648995,1.1341255,0.507132,0.43427393,0.50202364
147515,240009,2017/12/17,-1.408937678,0.9787028,0.3492879,0.4009489,0.3349384
147516,591,2017/12/17,-2.424639581,0.55803597,0.41191486,0.4905325,0.40724924
147517,163805,2017/12/17,-0.638849454,-0.19265002,0.59245086,0.52802414,0.5929947
147518,161706,2017/12/17,-4.060695966,1.083555,0.4507844,0.41564286,0.4377262
147519,180012,2017/12/17,0.023046376,0.24491134,0.8462716,0.60855377,0.8614522
147520,310358,2017/12/17,-1.589336068,0.82596964,0.57097745,0.4446415,0.56686133
147521,206007,2017/12/17,5.710491368,0.31118122,0.61852217,0.57694703,0.6130866
147522,780,2017/12/17,2.845188285,1.420584,0.4223779,0.46402755,0.40594095
147523,800,2017/12/17,-13.87283237,2.6466105,0.18302283,0.34037384,0.15721118
147524,50026,2017/12/17,4.075271979,0.71629333,0.4115083,0.4407618,0.39485377
147525,90013,2017/12/17,1.803242118,-0.081088424,0.7831056,0.60752934,0.79837376
147526,1541,2017/12/17,-3.323558162,0.9096237,0.52111787,0.5498887,0.5246955
147527,360007,2017/12/17,6.235250279,-0.28530544,0.72237414,0.5977063,0.74461055
147528,370024,2017/12/17,2.258385918,2.0089278,0.53699124,0.45477465,0.5239286
147529,162212,2017/12/17,2.934898613,0.8480508,0.39399102,0.373706,0.3833311
147530,180010,2017/12/17,3.744901743,0.595465,0.52390105,0.4304346,0.5214787
147531,1076,2017/12/17,7.835051546,0.5722795,0.52094096,0.51284564,0.51627946
147532,1166,2017/12/17,-2.973977695,0.612601,0.4052691,0.40643737,0.40071738
147533,339,2017/12/17,-2.192134107,1.6491299,0.54358363,0.44817626,0.54386127
147534,519033,2017/12/17,1.797571618,2.2904885,0.3751563,0.35373133,0.35955787
147535,690004,2017/12/17,4.825396825,0.6876422,0.61876905,0.50796545,0.61434144
147536,450004,2017/12/17,3.594268119,0.20091006,0.40402848,0.4169438,0.38416097
147537,40001,2017/12/17,-2.833235121,-0.11214649,0.33997312,0.36528093,0.33774507
147538,165516,2017/12/17,1.933134467,0.9694143,0.5436596,0.5255657,0.5437313
147539,162202,2017/12/17,1.08932171,2.4109716,0.49086896,0.43805948,0.48260635
147540,1421,2017/12/17,2.127659574,0.35062006,0.3899822,0.32531187,0.38912463
147541,202002,2017/12/17,1.786457611,0.48326105,0.52689534,0.4391062,0.52385277
147542,519115,2017/12/17,-4.710144928,1.800408,0.44125658,0.41949138,0.42448744
147543,377010,2017/12/17,-1.764201668,0.7664551,0.61504394,0.5153714,0.6171781
147544,1416,2017/12/17,0.838323353,0.8060592,0.40623155,0.40351367,0.40344426
147545,1230,2017/12/17,0.358422939,0.34504437,0.4403564,0.44552544,0.430678
147546,519672,2017/12/17,2.961275626,1.4751765,0.6040179,0.50953376,0.6081495
147547,524,2017/12/17,2.629334136,2.2952957,0.48320574,0.43297142,0.4792446
147548,1291,2017/12/17,0.108342362,1.3881518,0.41212004,0.37976983,0.41030538
147549,202019,2017/12/17,-2.956902661,0.61930823,0.54087615,0.40123212,0.542611
147550,360010,2017/12/17,1.518058691,-0.37489876,0.5719799,0.45766002,0.5772564
147551,121008,2017/12/17,0.214965708,0.30386907,0.37930152,0.3458722,0.37363356
147552,660001,2017/12/17,-2.838393834,1.2069011,0.49242744,0.5317486,0.48192957
147553,893,2017/12/17,-3.724137931,2.1783438,0.12935832,0.31442916,0.097244956
147554,20009,2017/12/17,1.345868863,-0.19513334,0.62129235,0.48771808,0.627427
147555,166009,2017/12/17,-5.735315033,0.17915004,0.6126333,0.4688091,0.6229226
147556,162209,2017/12/17,1.74601327,1.2635728,0.33203924,0.37104803,0.31471792
147557,630010,2017/12/17,-2.748592455,0.3369868,0.31801972,0.4357858,0.30657023
147558,513,2017/12/17,1.21037464,1.1569545,0.56393105,0.5239985,0.55336875
147559,510081,2017/12/17,-2.367872045,0.5978878,0.52546513,0.487631,0.5229024
147560,290002,2017/12/17,-3.40212721,0.20865083,0.3133314,0.33042952,0.29555997
147561,360001,2017/12/17,0.243391251,0.31040478,0.4194706,0.41532364,0.4158893
147562,310388,2017/12/17,0.652866242,0.7009376,0.5898951,0.51550645,0.58399224
147563,240004,2017/12/17,-2.384320967,0.97531486,0.37222698,0.37284946,0.36503318
147564,519673,2017/12/17,0.494699647,1.6625882,0.46263397,0.48114446,0.44828123
147565,50018,2017/12/17,0.923076923,0.51272905,0.6929552,0.59667784,0.6938417
147566,688888,2017/12/17,-0.252693177,0.5731392,0.4703518,0.4569995,0.475841
147567,110023,2017/12/17,5.07518797,0.7397459,0.5085031,0.48252672,0.49587515
147568,202001,2017/12/17,1.804745531,-0.00836058,0.5310544,0.4181555,0.52841705
147569,160105,2017/12/17,-1.495311021,0.9361094,0.51864624,0.4545708,0.51211244
147570,20010,2017/12/17,0.092059839,-0.033430412,0.55888236,0.48869413,0.5584875
147571,519694,2017/12/17,5.709099909,1.5629644,0.6023701,0.5191749,0.60463357
147572,110022,2017/12/17,6.285967242,0.49111208,0.8715099,0.7207234,0.8826836
147573,260115,2017/12/17,-1.931480982,0.22647044,0.49060002,0.47998935,0.48840338
147574,577,2017/12/17,4.800280308,4.1155543,0.88918775,0.7728264,0.9105666
147575,1476,2017/12/17,-4.468599034,2.0287788,0.3625343,0.37376592,0.35006994
147576,240020,2017/12/17,4.739271514,0.47272527,0.5313059,0.50506675,0.5217465
147577,1245,2017/12/17,-2.199223803,0.984348,0.32040748,0.29881978,0.312571
147578,162201,2017/12/17,0.309237094,1.4756752,0.25092304,0.33209848,0.22332285
147579,117,2017/12/17,-7.037256062,1.2589926,0.46133745,0.44753125,0.45270696
147580,630006,2017/12/17,-2.701679081,0.6040151,0.56774336,0.49565643,0.5658271
147581,165512,2017/12/17,4.377010764,0.37327945,0.6510827,0.5795352,0.6592826
147582,519688,2017/12/17,4.288348302,0.47192663,0.70353574,0.5449955,0.70519936
147583,519987,2017/12/17,2.177443165,0.75740206,0.44292226,0.378172,0.43609506
147584,110025,2017/12/17,4.87804878,2.8307436,0.5934796,0.52855724,0.59069765
147585,31,2017/12/17,1.510749564,0.92778116,0.3066764,0.32448903,0.29769003
147586,460005,2017/12/17,6.081593696,0.21630348,0.45658302,0.41464254,0.45661914
147587,360006,2017/12/17,-0.984304336,1.049685,0.48073488,0.40221688,0.47208726
147588,996,2017/12/17,-12.12841855,-0.28966874,0.2872825,0.36049294,0.27641964
147589,1577,2017/12/17,-0.726392252,0.7176366,0.6436325,0.5615685,0.651084
147590,162214,2017/12/17,0,0.308844,0.39600807,0.4513381,0.37753296
147591,260112,2017/12/17,-2.775679007,-0.23042805,0.79652923,0.6204896,0.81350625
147592,519670,2017/12/17,0.200118018,0.8613808,0.41808403,0.4421473,0.4018049
147593,206009,2017/12/17,-0.520392109,1.4773813,0.5483661,0.5022579,0.5379019
147594,1171,2017/12/17,8.279430789,0.4932354,0.5699885,0.4786036,0.5655173
147595,590002,2017/12/17,5.575399907,0.96518123,0.20524295,0.32117972,0.18344577
147596,320007,2017/12/17,-3.785147801,0.33797944,0.27638027,0.27966663,0.2569499
147597,560003,2017/12/17,0.661782085,0.3104087,0.33232027,0.35996243,0.3203394
147598,580008,2017/12/17,3.828571429,0.7297758,0.24550225,0.31003055,0.2204406
147599,20026,2017/12/17,3.206375436,-0.69953275,0.711077,0.5561406,0.72324526
147600,630011,2017/12/17,-13.48241626,1.729131,0.22798833,0.37652472,0.20184772
147601,594,2017/12/17,-2.06855792,2.6238098,0.4801719,0.5031095,0.4709573
147602,320022,2017/12/17,1.514621927,0.53636533,0.49226585,0.39346644,0.48616302
147603,20023,2017/12/17,-2.177994743,1.1672181,0.5489054,0.5266887,0.545054
147604,240011,2017/12/17,-0.615384615,0.84068274,0.4318557,0.46949872,0.4219497
147605,20015,2017/12/17,-0.425563685,1.432339,0.55779386,0.50940347,0.553767
147606,1766,2017/12/17,6.797235023,0.8354863,0.44229418,0.4390678,0.4338394
147607,172,2017/12/17,2.171903882,-0.15174395,0.74825597,0.58179134,0.7739798
147608,688,2017/12/17,5.565789474,2.1586769,0.5922927,0.5739656,0.59351736
147609,90018,2017/12/17,4.261524398,0.5606023,0.510637,0.39396903,0.5086254
147610,70010,2017/12/17,1.020279949,0.5275991,0.40130305,0.4166376,0.38963825
147611,166001,2017/12/17,-1.740404873,-0.13123035,0.6904683,0.51587087,0.6968552
147612,471,2017/12/17,-16.47318961,1.5182499,0.49399096,0.46316314,0.48494858
147613,217012,2017/12/17,-5.714898408,-0.5880889,0.48012426,0.43622658,0.47299853
147614,1167,2017/12/17,-2.474526929,0.29797095,0.37255406,0.334618,0.36668286
147615,310368,2017/12/17,0.448032135,0.71652734,0.504837,0.45790306,0.49509937
147616,1072,2017/12/17,6.666666667,0.6354059,0.40869734,0.4200187,0.40458345
147617,378010,2017/12/17,2.344134739,0.3259014,0.40953416,0.3851441,0.39426765
147618,690003,2017/12/17,5.250403877,0.75013894,0.56174344,0.47300586,0.5531461
147619,470009,2017/12/17,4.061546287,1.5749545,0.5724842,0.6217141,0.5684318
147620,290004,2017/12/17,-7.462992019,0.5573298,0.25705993,0.2834828,0.23976253
147621,519712,2017/12/17,6.317488376,1.2927536,0.63060325,0.53994524,0.6288614
147622,522,2017/12/17,-0.488400488,-0.029715236,0.39839476,0.4123044,0.38851017
147623,260101,2017/12/17,3.855052403,1.0279758,0.6867321,0.5415547,0.6930101
147624,162204,2017/12/17,1.266172158,1.5656589,0.37413153,0.41354027,0.3600369
147625,1044,2017/12/17,7.765567766,0.99436915,0.65924084,0.52257025,0.6644008
147626,519150,2017/12/17,-1.831920383,0.83978325,0.38721898,0.39094982,0.38370368
147627,112002,2017/12/17,1.218690673,0.8095979,0.3908676,0.41117465,0.38403246
147628,17,2017/12/17,0.768240689,0.41464704,0.505883,0.45933864,0.49903753
147629,121003,2017/12/17,0.479455124,1.5189358,0.23294511,0.2861579,0.2121014
147630,960,2017/12/17,4.151291513,-0.19252068,0.421056,0.37007806,0.41383523
147631,257020,2017/12/17,0.819018894,-0.04311255,0.6467442,0.49842995,0.6516026
147632,260110,2017/12/17,5.026392962,-0.53083724,0.60336316,0.5019999,0.60406226
147633,213003,2017/12/17,2.702269693,-0.43185943,0.26020178,0.24678075,0.23926815
147634,481001,2017/12/17,4.266211604,0.076911904,0.54713184,0.50229853,0.54590815
147635,411,2017/12/17,4.682893384,1.6275074,0.41881138,0.44074163,0.40734774
147636,884,2017/12/17,5.138339921,1.9320986,0.5619755,0.49347445,0.5586248
147637,540002,2017/12/17,3.981053344,0.36032757,0.6122263,0.48293304,0.62765527
147638,166005,2017/12/17,2.609995261,0.6598859,0.77649766,0.572413,0.79660565
147639,398011,2017/12/17,-1.422800558,0.2676875,0.31803566,0.33083194,0.29978868
147640,991,2017/12/17,4.526748971,-0.020198233,0.6721457,0.5262143,0.6786018
147641,240017,2017/12/17,-0.608841437,0.2626171,0.38026768,0.46539932,0.3766749
147642,1319,2017/12/17,-1.617883167,0.6162073,0.3825316,0.41497612,0.37328985
147643,70022,2017/12/17,2.038147977,1.9815353,0.52613753,0.56073284,0.5117484
147644,519996,2017/12/17,5.196260892,0.98605156,0.65222883,0.48026195,0.6570126
147645,217013,2017/12/17,-7.479387515,-0.5727027,0.45054883,0.4390868,0.44226646
147646,110029,2017/12/17,8.207911835,1.6909562,0.29542834,0.33985862,0.273757
147647,90015,2017/12/17,3.63379313,1.2114139,0.53734004,0.456533,0.5322309
147648,121005,2017/12/17,0.9158847,0.17025809,0.47720972,0.40064988,0.47481495
147649,418,2017/12/17,0.223964166,1.7298985,0.5185332,0.45851752,0.5070329
147650,260111,2017/12/17,4.076956127,0.8527116,0.6766109,0.5924831,0.6754126
147651,162203,2017/12/17,4.117998124,-0.002969556,0.5345813,0.49442866,0.53329253
147652,100020,2017/12/17,-1.143052644,0.33453622,0.6946442,0.58891386,0.6933646
147653,290006,2017/12/17,-3.602007676,1.8885155,0.24020946,0.2959672,0.21652614
147654,854,2017/12/17,4.127358491,1.7126473,0.5988929,0.5839285,0.5919561
147655,519026,2017/12/17,1.871921182,2.6466992,0.3062858,0.36128426,0.2823269
147656,570001,2017/12/17,3.899371069,0.6827434,0.7110539,0.56727934,0.71620023
147657,1542,2017/12/17,-3.467336683,0.78524154,0.74931705,0.6677823,0.7599537
147658,519158,2017/12/17,0.841998905,1.670869,0.5636363,0.53749394,0.5658192
147659,166006,2017/12/17,3.235350872,0.39139777,0.6421932,0.49057817,0.6466174
147660,420003,2017/12/17,-0.252411091,1.1620218,0.6070521,0.5021258,0.60909504
147661,481015,2017/12/17,-3.76219229,1.8800055,0.3985829,0.40429622,0.37989736
147662,570005,2017/12/17,8.314568407,0.74793726,0.8253927,0.65013456,0.84081936
147663,612,2017/12/17,1.031021898,2.7174864,0.58022785,0.53329885,0.5755505
147664,793,2017/12/17,-5.842911877,2.392442,0.33336654,0.3841892,0.31227544
147665,1236,2017/12/17,5.016357688,1.0695517,0.46351886,0.4755539,0.4590304
147666,590001,2017/12/17,4.612754051,0.12429838,0.2546983,0.2786363,0.23829561
147667,925,2017/12/17,4.669887279,4.326644,0.41069207,0.48940548,0.3935282
147668,1070,2017/12/17,-3.461538462,0.8545258,0.4445933,0.40503067,0.4420459
147669,70006,2017/12/17,-1.32734671,0.36661306,0.41450343,0.49083683,0.40321752
147670,519975,2017/12/17,0.324187554,0.65678877,0.39121598,0.3568145,0.3875518
147671,729,2017/12/17,0.940228341,1.9185716,0.47343093,0.48583704,0.46626106
147672,162208,2017/12/17,0.553627137,0.9466297,0.50658214,0.43427435,0.5040014
147673,377020,2017/12/17,1.486722034,1.6887554,0.45007348,0.41832876,0.43841746
147674,519068,2017/12/17,5.057824623,1.1611551,0.6662175,0.5922486,0.6688839
147675,61,2017/12/17,-9.572072072,2.2494397,0.2591266,0.38689834,0.23797376
147676,540008,2017/12/17,-2.534254881,0.6225295,0.26120228,0.31173158,0.24676512
147677,160106,2017/12/17,-3.511675198,0.70572114,0.40917856,0.3505282,0.4012307
147678,410009,2017/12/17,5.717054264,0.53076506,0.4680385,0.44459826,0.45743358
147679,460002,2017/12/17,-0.090211998,0.124660924,0.45024952,0.43007258,0.44889593
147680,90011,2017/12/17,0.637920851,-0.11313834,0.61963326,0.5019977,0.63726133
147681,220,2017/12/17,3.327596099,0.37558833,0.34135354,0.45716736,0.32927012
147682,162605,2017/12/17,5.175862183,0.5236262,0.71871805,0.5754359,0.7146231
147683,410003,2017/12/17,2.547821894,1.0639223,0.34107983,0.31209058,0.31910595
147684,589,2017/12/17,-1.013530634,1.1161356,0.53024715,0.4718321,0.52750456
147685,450003,2017/12/17,2.616533823,0.38368702,0.52393705,0.41657323,0.5231461
147686,260109,2017/12/17,-6.737380088,0.21421254,0.4252723,0.4433177,0.41689122
147687,519704,2017/12/17,-0.599762661,1.4639555,0.6774801,0.54780495,0.68305004
147688,1088,2017/12/17,-2.416107383,0.5433931,0.3661325,0.43472618,0.36463994
147689,916,2017/12/17,3.776941498,0.74688476,0.6263944,0.47005883,0.6342664
147690,420005,2017/12/17,-2.256740914,1.267914,0.4563715,0.4685105,0.44595253
147691,165508,2017/12/17,-0.624349636,1.7471495,0.40689433,0.41117612,0.3883339
147692,540007,2017/12/17,-2.799934885,1.2081536,0.45404994,0.4039715,0.44680378
147693,162006,2017/12/17,0.075318656,0.22419673,0.47038385,0.41362968,0.46232837
147694,40005,2017/12/17,2.004154714,0.1795502,0.33957076,0.402959,0.323061
147695,630002,2017/12/17,3.696690049,0.7302726,0.277445,0.34505498,0.26058382
147696,206012,2017/12/17,-7.058823529,0.9731909,0.49144706,0.4433188,0.48478016
147697,660004,2017/12/17,-1.260789448,0.58057046,0.5979837,0.5165401,0.5968415
147698,377150,2017/12/17,3.408833008,1.0270702,0.4402936,0.42559895,0.4249029
147699,70021,2017/12/17,-2.280130293,0.63896024,0.4307411,0.46389446,0.4197268
147700,470008,2017/12/17,3.355704698,1.1668651,0.41081262,0.47185642,0.39316693
147701,628,2017/12/17,1.189730745,0.5919283,0.65341437,0.48891053,0.6554147
147702,590005,2017/12/17,-11.20960295,1.4080018,0.36307335,0.41929546,0.34561858
147703,550,2017/12/17,-6.012378426,1.8727349,0.41577312,0.3888669,0.41277465
147704,1000,2017/12/17,-1.816530427,0.8247676,0.45993057,0.4230248,0.45333987
147705,778,2017/12/17,-3.294691885,2.514605,0.6037715,0.55089146,0.6048695
147706,1881,2017/12/17,-1.696758756,0.23437737,0.61423504,0.5216348,0.61926734
147707,519056,2017/12/17,4.215851602,0.6626298,0.4992262,0.48159266,0.48797476
147708,229002,2017/12/17,3.132063287,0.9677067,0.50233155,0.4483347,0.503785
147709,1672,2017/12/17,1.613626177,0.61894804,0.54723525,0.48376068,0.5502263
147710,1421,2017/12/24,-5.526315789,0.098181196,0.38314724,0.3274914,0.38239548
147711,160605,2017/12/24,-7.185637915,0.46333656,0.3638497,0.5054396,0.3424876
147712,210001,2017/12/24,-4.624743477,0.4173292,0.66820914,0.5333594,0.6734214
147713,257040,2017/12/24,-1.11826142,0.5234881,0.46578008,0.4629819,0.46399108
147714,470008,2017/12/24,-2.634581475,0.9573679,0.43675244,0.49063146,0.42096624
147715,20023,2017/12/24,-9.931134469,1.0722625,0.5653108,0.54018265,0.56192374
147716,100020,2017/12/24,-7.016102961,0.31241035,0.7129639,0.59493,0.71309507
147717,610004,2017/12/24,-8.227848101,0.6023993,0.40980926,0.39729792,0.40188718
147718,519097,2017/12/24,-7.531492897,0.3650009,0.49925137,0.47369868,0.4949479
147719,519665,2017/12/24,-6.850533808,1.8044245,0.64495474,0.64795107,0.6363192
147720,270008,2017/12/24,-14.68109759,0.72152096,0.53676695,0.4540279,0.5350308
147721,110005,2017/12/24,-4.656977182,1.2269366,0.5811288,0.5138052,0.5824573
147722,20015,2017/12/24,-6.28999024,1.1031424,0.569936,0.5254066,0.56731814
147723,257050,2017/12/24,-4.898231565,0.7460255,0.45454472,0.5073998,0.43324494
147724,756,2017/12/24,-4.089709763,1.5289469,0.51935565,0.48290297,0.51342654
147725,40020,2017/12/24,-2.133438968,1.0792583,0.56595343,0.54262733,0.5636446
147726,730002,2017/12/24,-1.961390917,0.9482099,0.61411715,0.5502741,0.6095413
147727,82,2017/12/24,-5.523362767,0.8817085,0.7267757,0.59590733,0.7343704
147728,1256,2017/12/24,-2.809452983,1.1116924,0.55582744,0.5002943,0.560693
147729,100039,2017/12/24,-2.434183644,0.6243318,0.48722076,0.5252513,0.47785395
147730,1416,2017/12/24,-6.799531067,0.62975186,0.40919128,0.41348368,0.4062886
147731,1048,2017/12/24,-5.617977528,0.08775107,0.5176702,0.49885383,0.5167453
147732,200006,2017/12/24,0.055451584,0.54413265,0.42684647,0.3823962,0.4172789
147733,320003,2017/12/24,-4.866380116,0.35254225,0.44207388,0.37687266,0.43554625
147734,162203,2017/12/24,-2.544646531,0.5495783,0.5420481,0.49440935,0.5365239
147735,1528,2017/12/24,-2.009377093,1.3211747,0.74727863,0.61217844,0.75475895
147736,410003,2017/12/24,-1.393560788,0.013907537,0.36933517,0.3380792,0.3542625
147737,519714,2017/12/24,0.963369126,0.44265884,0.7741095,0.6221426,0.7881686
147738,630010,2017/12/24,-7.076218976,0.18083587,0.3225993,0.44377795,0.3126088
